event-id,visible,timestamp,longitude,latitude,bar:barometric-pressure,behavioural-classification,comments,geolocator-rise,lat-lower,lat-upper,gls:light-level,long-lower,long-upper,twilight-excluded,twilight-inserted,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
16890691423,true,2015-02-07 20:09:32.000,-8.66920152091257,9.45,,"stationary","non-breeding site",,9.00000000000001,9.90000000000001,,-8.68020304568533,-8.65822784810129,,,"solar-geolocator","Apus melba","12RL","F62372","Switzerland Baden - Long term study on migratory movement of Alpine swifts (Apus melba)"
16890691424,true,2015-02-08 07:35:29.000,-8.66920152091257,9.45,,"stationary","non-breeding site",,9.00000000000001,9.90000000000001,,-8.68020304568533,-8.65822784810129,,,"solar-geolocator","Apus melba","12RL","F62372","Switzerland Baden - Long term study on migratory movement of Alpine swifts (Apus melba)"
16890691425,true,2015-02-08 20:04:33.000,-8.66920152091257,9.45,,"stationary","non-breeding site",,9.00000000000001,9.90000000000001,,-8.68020304568533,-8.65822784810129,,,"solar-geolocator","Apus melba","12RL","F62372","Switzerland Baden - Long term study on migratory movement of Alpine swifts (Apus melba)"
16890691426,true,2015-02-09 07:30:27.000,-8.66920152091257,9.45,,"stationary","non-breeding site",,9.00000000000001,9.90000000000001,,-8.68020304568533,-8.65822784810129,,,"solar-geolocator","Apus melba","12RL","F62372","Switzerland Baden - Long term study on migratory movement of Alpine swifts (Apus melba)"
16890691427,true,2015-02-09 19:59:33.000,-8.66920152091257,9.45,,"stationary","non-breeding site",,9.00000000000001,9.90000000000001,,-8.68020304568533,-8.65822784810129,,,"solar-geolocator","Apus melba","12RL","F62372","Switzerland Baden - Long term study on migratory movement of Alpine swifts (Apus melba)"
16890691428,true,2015-02-10 07:25:29.000,-8.66920152091257,9.45,,"stationary","non-breeding site",,9.00000000000001,9.90000000000001,,-8.68020304568533,-8.65822784810129,,,"solar-geolocator","Apus melba","12RL","F62372","Switzerland Baden - Long term study on migratory movement of Alpine swifts (Apus melba)"
16890691429,true,2015-02-10 19:49:30.000,-8.66920152091257,9.45,,"stationary","non-breeding site",,9.00000000000001,9.90000000000001,,-8.68020304568533,-8.65822784810129,,,"solar-geolocator","Apus melba","12RL","F62372","Switzerland Baden - Long term study on migratory movement of Alpine swifts (Apus melba)"
16890691430,true,2015-02-11 07:30:29.000,-8.66920152091257,9.45,,"stationary","non-breeding site",,9.00000000000001,9.90000000000001,,-8.68020304568533,-8.65822784810129,,,"solar-geolocator","Apus melba","12RL","F62372","Switzerland Baden - Long term study on migratory movement of Alpine swifts (Apus melba)"
16890691431,true,2015-02-11 19:59:34.000,-8.66920152091257,9.45,,"stationary","non-breeding site",,9.00000000000001,9.90000000000001,,-8.68020304568533,-8.65822784810129,,,"solar-geolocator","Apus melba","12RL","F62372","Switzerland Baden - Long term study on migratory movement of Alpine swifts (Apus melba)"
16890691432,true,2015-02-12 07:30:29.000,-8.66920152091257,9.45,,"stationary","non-breeding site",,9.00000000000001,9.90000000000001,,-8.68020304568533,-8.65822784810129,,,"solar-geolocator","Apus melba","12RL","F62372","Switzerland Baden - Long term study on migratory movement of Alpine swifts (Apus melba)"
16890691433,true,2015-02-12 19:54:30.000,-8.66920152091257,9.45,,"stationary","non-breeding site",,9.00000000000001,9.90000000000001,,-8.68020304568533,-8.65822784810129,,,"solar-geolocator","Apus melba","12RL","F62372","Switzerland Baden - Long term study on migratory movement of Alpine swifts (Apus melba)"
16890691434,true,2015-02-13 07:30:29.000,-8.66920152091257,9.45,,"stationary","non-breeding site",,9.00000000000001,9.90000000000001,,-8.68020304568533,-8.65822784810129,,,"solar-geolocator","Apus melba","12RL","F62372","Switzerland Baden - Long term study on migratory movement of Alpine swifts (Apus melba)"
16890691435,true,2015-02-13 20:04:34.000,-8.66920152091257,9.45,,"stationary","non-breeding site",,9.00000000000001,9.90000000000001,,-8.68020304568533,-8.65822784810129,,,"solar-geolocator","Apus melba","12RL","F62372","Switzerland Baden - Long term study on migratory movement of Alpine swifts (Apus melba)"
16890691436,true,2015-02-14 07:30:29.000,-8.66920152091257,9.45,,"stationary","non-breeding site",,9.00000000000001,9.90000000000001,,-8.68020304568533,-8.65822784810129,,,"solar-geolocator","Apus melba","12RL","F62372","Switzerland Baden - Long term study on migratory movement of Alpine swifts (Apus melba)"
16890691437,true,2015-02-14 20:04:32.000,-8.66920152091257,9.45,,"stationary","non-breeding site",,9.00000000000001,9.90000000000001,,-8.68020304568533,-8.65822784810129,,,"solar-geolocator","Apus melba","12RL","F62372","Switzerland Baden - Long term study on migratory movement of Alpine swifts (Apus melba)"
16890691438,true,2015-02-15 07:25:29.000,-8.66920152091257,9.45,,"stationary","non-breeding site",,9.00000000000001,9.90000000000001,,-8.68020304568533,-8.65822784810129,,,"solar-geolocator","Apus melba","12RL","F62372","Switzerland Baden - Long term study on migratory movement of Alpine swifts (Apus melba)"
16890691439,true,2015-02-15 20:04:30.000,-8.66920152091257,9.45,,"stationary","non-breeding site",,9.00000000000001,9.90000000000001,,-8.68020304568533,-8.65822784810129,,,"solar-geolocator","Apus melba","12RL","F62372","Switzerland Baden - Long term study on migratory movement of Alpine swifts (Apus melba)"
